Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type,Year,Month
CLM00039995,C00265700,V00265700,10000.0,2026-01-04,1,2026,1
CLM00039996,C00234664,V00234664,10000.0,2026-01-04,1,2026,1
CLM00039997,C00871074,V00871074,10000.0,2026-01-04,1,2026,1
CLM00039998,C00185077,V00185077,10000.0,2026-01-04,1,2026,1
CLM00039999,C00209964,V00209964,10000.0,2026-01-04,1,2026,1
CLM00040000,C00442968,V00442968,10000.0,2026-01-04,1,2026,1
CLM00040001,C00761024,V00761024,10000.0,2026-01-04,1,2026,1
CLM00040002,C00083619,V00083619,10000.0,2026-01-04,1,2026,1
CLM00040003,C00622065,V00622065,10000.0,2026-01-04,1,2026,1
CLM00040004,C00605981,V00605981,10000.0,2026-01-04,1,2026,1
CLM00040005,C00890498,V00890498,10000.0,2026-01-04,1,2026,1
CLM00040006,C00742687,V00742687,10000.0,2026-01-04,1,2026,1
CLM00040007,C00437599,V00437599,10000.0,2026-01-04,1,2026,1
CLM00040008,C00397385,V00397385,10000.0,2026-01-04,1,2026,1
CLM00040009,C00305635,V00305635,10000.0,2026-01-04,1,2026,1
CLM00040010,C00694388,V00694388,10000.0,2026-01-04,1,2026,1
CLM00040011,C00103424,V00103424,10000.0,2026-01-04,1,2026,1
CLM00040012,C00841038,V00841038,10000.0,2026-01-04,1,2026,1
CLM00040013,C00387519,V00387519,10000.0,2026-01-04,1,2026,1
CLM00040014,C00921753,V00921753,10000.0,2026-01-04,1,2026,1
CLM00040015,C00636400,V00636400,10000.0,2026-01-04,1,2026,1
CLM00040016,C00295843,V00295843,10000.0,2026-01-04,1,2026,1
CLM00040017,C00883404,V00883404,10000.0,2026-01-04,1,2026,1
CLM00040018,C00679417,V00679417,10000.0,2026-01-04,1,2026,1
CLM00040019,C00410749,V00410749,10000.0,2026-01-04,1,2026,1
CLM00040020,C00011039,V00011039,10000.0,2026-01-04,1,2026,1
CLM00040021,C00299417,V00299417,10000.0,2026-01-04,1,2026,1
CLM00040022,C00596718,V00596718,10000.0,2026-01-04,1,2026,1
CLM00040023,C00992806,V00992806,10000.0,2026-01-04,1,2026,1
CLM00040024,C00205808,V00205808,10000.0,2026-01-04,1,2026,1
CLM00040025,C00265362,V00265362,10000.0,2026-01-05,1,2026,1
CLM00040026,C00120510,V00120510,10000.0,2026-01-05,2,2026,1
CLM00040027,C00907740,V00907740,10000.0,2026-01-05,2,2026,1
CLM00040028,C00008621,V00008621,10000.0,2026-01-05,1,2026,1
CLM00040029,C00722291,V00722291,10000.0,2026-01-05,1,2026,1
CLM00040030,C00408531,V00408531,10000.0,2026-01-05,1,2026,1
CLM00040031,C00672336,V00672336,10000.0,2026-01-05,1,2026,1
CLM00040032,C00596652,V00596652,10000.0,2026-01-05,1,2026,1
CLM00040033,C00981097,V00981097,10000.0,2026-01-05,1,2026,1
CLM00040034,C00353976,V00353976,10000.0,2026-01-05,1,2026,1
CLM00040035,C00899399,V00899399,10000.0,2026-01-05,1,2026,1
CLM00040036,C00762405,V00762405,10000.0,2026-01-05,1,2026,1
CLM00040037,C00677037,V00677037,10000.0,2026-01-05,1,2026,1
CLM00040038,C00288496,V00288496,10000.0,2026-01-05,1,2026,1
CLM00040039,C00950837,V00950837,10000.0,2026-01-05,1,2026,1
CLM00040040,C00716345,V00716345,10000.0,2026-01-05,1,2026,1
CLM00040041,C00784836,V00784836,10000.0,2026-01-05,1,2026,1
CLM00040042,C00486747,V00486747,10000.0,2026-01-05,1,2026,1
CLM00040043,C00982720,V00982720,10000.0,2026-01-05,1,2026,1
CLM00040044,C00120509,V00120509,10000.0,2026-01-05,1,2026,1
CLM00040045,C00321209,V00321209,10000.0,2026-01-05,1,2026,1
CLM00040046,C00917322,V00917322,10000.0,2026-01-05,1,2026,1
CLM00040047,C00201738,V00201738,10000.0,2026-01-05,1,2026,1
CLM00040048,C00224438,V00224438,10000.0,2026-01-05,1,2026,1
CLM00040049,C00186577,V00186577,10000.0,2026-01-05,1,2026,1
CLM00040050,C00422642,V00422642,10000.0,2026-01-05,1,2026,1
CLM00040051,C00034742,V00034742,10000.0,2026-01-05,1,2026,1
CLM00040052,C00330321,V00330321,10000.0,2026-01-05,1,2026,1
CLM00040053,C00816569,V00816569,10000.0,2026-01-05,1,2026,1
CLM00040054,C00694054,V00694054,10000.0,2026-01-05,1,2026,1
CLM00040055,C00766117,V00766117,10000.0,2026-01-05,1,2026,1
CLM00040056,C00951278,V00951278,10000.0,2026-01-05,1,2026,1
CLM00040057,C00781394,V00781394,10000.0,2026-01-05,1,2026,1
CLM00040058,C00710798,V00710798,10000.0,2026-01-05,1,2026,1
CLM00040059,C00091827,V00091827,10000.0,2026-01-05,1,2026,1
CLM00040060,C00736733,V00736733,10000.0,2026-01-05,1,2026,1
CLM00040061,C00461770,V00461770,10000.0,2026-01-05,1,2026,1
CLM00040062,C00721894,V00721894,10000.0,2026-01-05,1,2026,1
CLM00040063,C00671854,V00671854,10000.0,2026-01-05,1,2026,1
CLM00040064,C00198025,V00198025,10000.0,2026-01-05,1,2026,1
CLM00040065,C00920951,V00920951,10000.0,2026-01-05,1,2026,1
CLM00040066,C00264295,V00264295,10000.0,2026-01-05,1,2026,1
CLM00040067,C00056685,V00056685,10000.0,2026-01-05,1,2026,1
CLM00040068,C00100866,V00100866,10000.0,2026-01-05,1,2026,1
CLM00040069,C00697896,V00697896,10000.0,2026-01-05,1,2026,1
CLM00040070,C00752747,V00752747,10000.0,2026-01-05,1,2026,1
CLM00040071,C00960968,V00960968,10000.0,2026-01-05,1,2026,1
CLM00040072,C00013573,V00013573,10000.0,2026-01-05,1,2026,1
CLM00040073,C00469414,V00469414,10000.0,2026-01-05,1,2026,1
CLM00040074,C00368053,V00368053,10000.0,2026-01-05,1,2026,1
CLM00040075,C00887808,V00887808,10000.0,2026-01-05,1,2026,1
CLM00040076,C00853897,V00853897,10000.0,2026-01-05,1,2026,1
CLM00040077,C00732647,V00732647,10000.0,2026-01-05,1,2026,1
CLM00040078,C00113769,V00113769,10000.0,2026-01-05,1,2026,1
CLM00040079,C00305373,V00305373,10000.0,2026-01-05,2,2026,1
CLM00040080,C00172073,V00172073,10000.0,2026-01-05,1,2026,1
CLM00040081,C00953653,V00953653,10000.0,2026-01-05,1,2026,1
CLM00040082,C00836842,V00836842,10000.0,2026-01-05,1,2026,1
CLM00040083,C00188566,V00188566,10000.0,2026-01-05,1,2026,1
CLM00040084,C00601623,V00601623,10000.0,2026-01-05,1,2026,1
CLM00040085,C00242569,V00242569,10000.0,2026-01-05,1,2026,1
CLM00040086,C00420783,V00420783,10000.0,2026-01-05,1,2026,1
CLM00040087,C00154682,V00154682,10000.0,2026-01-05,1,2026,1
CLM00040088,C00141890,V00141890,10000.0,2026-01-05,1,2026,1
CLM00040089,C00240833,V00240833,10000.0,2026-01-05,1,2026,1
CLM00040090,C00158055,V00158055,10000.0,2026-01-05,1,2026,1
CLM00040091,C00233621,V00233621,10000.0,2026-01-05,1,2026,1
CLM00040092,C00152339,V00152339,10000.0,2026-01-05,1,2026,1
CLM00040093,C00604302,V00604302,10000.0,2026-01-05,1,2026,1
CLM00040094,C00288768,V00288768,10000.0,2026-01-05,1,2026,1
CLM00040095,C00495859,V00495859,10000.0,2026-01-05,1,2026,1
CLM00040096,C00049696,V00049696,10000.0,2026-01-05,1,2026,1
CLM00040097,C00568029,V00568029,10000.0,2026-01-05,1,2026,1
CLM00040098,C00402917,V00402917,10000.0,2026-01-05,1,2026,1
CLM00040099,C00394263,V00394263,10000.0,2026-01-05,1,2026,1
CLM00040100,C00548683,V00548683,10000.0,2026-01-05,1,2026,1
CLM00040101,C00600955,V00600955,10000.0,2026-01-05,1,2026,1
CLM00040102,C00310105,V00310105,10000.0,2026-01-05,1,2026,1
CLM00040103,C00203356,V00203356,10000.0,2026-01-05,1,2026,1
CLM00040104,C00428626,V00428626,10000.0,2026-01-05,1,2026,1
CLM00040105,C00382169,V00382169,10000.0,2026-01-05,1,2026,1
CLM00040106,C00014267,V00014267,10000.0,2026-01-05,1,2026,1
CLM00040107,C00084060,V00084060,10000.0,2026-01-05,1,2026,1
CLM00040108,C00439248,V00439248,10000.0,2026-01-05,1,2026,1
CLM00040109,C00713309,V00713309,10000.0,2026-01-05,1,2026,1
CLM00040110,C00163675,V00163675,10000.0,2026-01-05,1,2026,1
CLM00040111,C00898219,V00898219,10000.0,2026-01-05,1,2026,1
CLM00040112,C00496374,V00496374,10000.0,2026-01-05,1,2026,1
CLM00040113,C00654671,V00654671,10000.0,2026-01-05,1,2026,1
CLM00040114,C00940829,V00940829,10000.0,2026-01-05,1,2026,1
CLM00040115,C00056894,V00056894,10000.0,2026-01-05,1,2026,1
CLM00040116,C00464398,V00464398,10000.0,2026-01-05,1,2026,1
CLM00040117,C00035991,V00035991,10000.0,2026-01-05,1,2026,1
CLM00040118,C00611880,V00611880,10000.0,2026-01-05,1,2026,1
CLM00040119,C00590734,V00590734,10000.0,2026-01-05,1,2026,1
CLM00040120,C00810403,V00810403,10000.0,2026-01-05,1,2026,1
CLM00040121,C00681882,V00681882,10000.0,2026-01-05,1,2026,1
CLM00040122,C00023285,V00023285,10000.0,2026-01-05,1,2026,1
CLM00040123,C00671472,V00671472,10000.0,2026-01-05,1,2026,1
CLM00040124,C00216595,V00216595,10000.0,2026-01-05,1,2026,1
CLM00040125,C00089167,V00089167,10000.0,2026-01-05,1,2026,1
CLM00040126,C00499772,V00499772,10000.0,2026-01-05,1,2026,1
CLM00040127,C00189430,V00189430,10000.0,2026-01-05,1,2026,1
CLM00040128,C00342261,V00342261,10000.0,2026-01-05,1,2026,1
CLM00040129,C00358696,V00358696,10000.0,2026-01-05,1,2026,1
CLM00040130,C00635529,V00635529,10000.0,2026-01-05,1,2026,1
CLM00040131,C00997396,V00997396,10000.0,2026-01-05,1,2026,1
CLM00040132,C00520610,V00520610,10000.0,2026-01-05,1,2026,1
CLM00040133,C00170641,V00170641,10000.0,2026-01-05,1,2026,1
CLM00040134,C00842326,V00842326,10000.0,2026-01-05,1,2026,1
CLM00040135,C00337191,V00337191,10000.0,2026-01-05,1,2026,1
CLM00040136,C00740460,V00740460,10000.0,2026-01-05,1,2026,1
CLM00040137,C00047886,V00047886,10000.0,2026-01-05,1,2026,1
CLM00040138,C00174776,V00174776,10000.0,2026-01-05,1,2026,1
CLM00040139,C00007551,V00007551,10000.0,2026-01-05,1,2026,1
CLM00040140,C00469983,V00469983,10000.0,2026-01-05,1,2026,1
CLM00040141,C00730681,V00730681,10000.0,2026-01-05,1,2026,1
CLM00040142,C00792432,V00792432,10000.0,2026-01-05,1,2026,1
CLM00040143,C00784424,V00784424,10000.0,2026-01-05,1,2026,1
CLM00040144,C00828625,V00828625,10000.0,2026-01-05,1,2026,1
CLM00040145,C00420938,V00420938,10000.0,2026-01-05,1,2026,1
CLM00040146,C00120634,V00120634,10000.0,2026-01-05,2,2026,1
CLM00040147,C00949770,V00949770,10000.0,2026-01-05,1,2026,1
CLM00040148,C00811506,V00811506,10000.0,2026-01-05,1,2026,1
CLM00040149,C00172404,V00172404,10000.0,2026-01-05,1,2026,1
CLM00040150,C00747903,V00747903,10000.0,2026-01-05,1,2026,1
CLM00040151,C00853110,V00853110,10000.0,2026-01-05,1,2026,1
CLM00040152,C00186650,V00186650,10000.0,2026-01-05,1,2026,1
CLM00040153,C00438932,V00438932,10000.0,2026-01-05,1,2026,1
CLM00040154,C00270280,V00270280,10000.0,2026-01-05,1,2026,1
CLM00040155,C00996206,V00996206,10000.0,2026-01-05,1,2026,1
CLM00040156,C00592339,V00592339,10000.0,2026-01-05,1,2026,1
CLM00040157,C00863857,V00863857,10000.0,2026-01-05,1,2026,1
CLM00040158,C00474433,V00474433,10000.0,2026-01-05,1,2026,1
CLM00040159,C00061980,V00061980,10000.0,2026-01-05,1,2026,1
CLM00040160,C00921049,V00921049,10000.0,2026-01-05,1,2026,1
CLM00040161,C00208359,V00208359,10000.0,2026-01-05,1,2026,1
CLM00040162,C00606621,V00606621,10000.0,2026-01-05,1,2026,1
CLM00040163,C00978502,V00978502,10000.0,2026-01-05,1,2026,1
CLM00040164,C00053873,V00053873,10000.0,2026-01-05,1,2026,1
CLM00040165,C00846345,V00846345,10000.0,2026-01-05,1,2026,1
CLM00040166,C00520556,V00520556,10000.0,2026-01-05,1,2026,1
CLM00040167,C00792731,V00792731,10000.0,2026-01-05,1,2026,1
CLM00040168,C00431872,V00431872,10000.0,2026-01-05,1,2026,1
CLM00040169,C00562789,V00562789,10000.0,2026-01-05,1,2026,1
CLM00040170,C00615408,V00615408,10000.0,2026-01-05,1,2026,1
CLM00040171,C00459702,V00459702,10000.0,2026-01-05,1,2026,1
CLM00040172,C00690881,V00690881,10000.0,2026-01-05,1,2026,1
CLM00040173,C00533846,V00533846,10000.0,2026-01-05,1,2026,1
CLM00040174,C00114624,V00114624,10000.0,2026-01-05,1,2026,1
CLM00040175,C00490525,V00490525,10000.0,2026-01-05,2,2026,1
CLM00040176,C00132801,V00132801,10000.0,2026-01-05,1,2026,1
CLM00040177,C00072872,V00072872,10000.0,2026-01-05,1,2026,1
CLM00040178,C00777772,V00777772,10000.0,2026-01-05,1,2026,1
CLM00040179,C00572873,V00572873,10000.0,2026-01-05,2,2026,1
CLM00040180,C00683657,V00683657,10000.0,2026-01-05,1,2026,1
CLM00040181,C00201651,V00201651,10000.0,2026-01-05,1,2026,1
CLM00040182,C00616667,V00616667,10000.0,2026-01-05,1,2026,1
CLM00040183,C00216093,V00216093,10000.0,2026-01-05,1,2026,1
CLM00040184,C00168674,V00168674,10000.0,2026-01-05,1,2026,1
CLM00040185,C00478191,V00478191,10000.0,2026-01-05,1,2026,1
CLM00040186,C00565277,V00565277,10000.0,2026-01-05,1,2026,1
CLM00040187,C00852423,V00852423,10000.0,2026-01-05,1,2026,1
CLM00040188,C00974988,V00974988,10000.0,2026-01-05,1,2026,1
CLM00040189,C00414450,V00414450,10000.0,2026-01-05,1,2026,1
CLM00040190,C00981535,V00981535,10000.0,2026-01-05,1,2026,1
CLM00040191,C00169666,V00169666,10000.0,2026-01-05,1,2026,1
CLM00040192,C00264648,V00264648,10000.0,2026-01-05,1,2026,1
CLM00040193,C00200731,V00200731,10000.0,2026-01-05,2,2026,1
CLM00040194,C00524552,V00524552,10000.0,2026-01-05,1,2026,1
CLM00040195,C00657826,V00657826,10000.0,2026-01-06,1,2026,1
CLM00040196,C00478442,V00478442,10000.0,2026-01-06,1,2026,1
CLM00040197,C00792538,V00792538,10000.0,2026-01-06,1,2026,1
CLM00040198,C00727092,V00727092,10000.0,2026-01-06,1,2026,1
CLM00040199,C00156817,V00156817,10000.0,2026-01-06,1,2026,1
CLM00040200,C00599815,V00599815,10000.0,2026-01-06,1,2026,1
CLM00040201,C00258374,V00258374,10000.0,2026-01-06,1,2026,1
CLM00040202,C00807901,V00807901,10000.0,2026-01-06,1,2026,1
CLM00040203,C00982755,V00982755,10000.0,2026-01-06,1,2026,1
CLM00040204,C00589505,V00589505,10000.0,2026-01-06,1,2026,1
CLM00040205,C00809999,V00809999,10000.0,2026-01-06,1,2026,1
CLM00040206,C00688034,V00688034,10000.0,2026-01-06,1,2026,1
CLM00040207,C00909645,V00909645,10000.0,2026-01-06,2,2026,1
CLM00040208,C00839233,V00839233,10000.0,2026-01-06,1,2026,1
CLM00040209,C00368119,V00368119,10000.0,2026-01-06,1,2026,1
CLM00040210,C00866430,V00866430,10000.0,2026-01-06,1,2026,1
CLM00040211,C00422231,V00422231,10000.0,2026-01-06,1,2026,1
CLM00040212,C00404248,V00404248,10000.0,2026-01-06,1,2026,1
CLM00040213,C00372140,V00372140,10000.0,2026-01-06,1,2026,1
CLM00040214,C00445498,V00445498,10000.0,2026-01-06,1,2026,1
CLM00040215,C00448853,V00448853,10000.0,2026-01-06,1,2026,1
CLM00040216,C00736641,V00736641,10000.0,2026-01-06,1,2026,1
CLM00040217,C00234340,V00234340,10000.0,2026-01-06,1,2026,1
CLM00040218,C00032283,V00032283,10000.0,2026-01-06,1,2026,1
CLM00040219,C00578290,V00578290,10000.0,2026-01-06,1,2026,1
CLM00040220,C00647771,V00647771,10000.0,2026-01-06,1,2026,1
CLM00040221,C00536124,V00536124,10000.0,2026-01-06,1,2026,1
CLM00040222,C00102444,V00102444,10000.0,2026-01-06,1,2026,1
CLM00040223,C00777743,V00777743,10000.0,2026-01-06,1,2026,1
CLM00040224,C00390359,V00390359,10000.0,2026-01-06,1,2026,1
CLM00040225,C00050814,V00050814,10000.0,2026-01-06,1,2026,1
CLM00040226,C00539705,V00539705,10000.0,2026-01-06,1,2026,1
CLM00040227,C00739682,V00739682,10000.0,2026-01-06,1,2026,1
CLM00040228,C00797336,V00797336,10000.0,2026-01-06,1,2026,1
CLM00040229,C00291598,V00291598,10000.0,2026-01-06,1,2026,1
CLM00040230,C00886738,V00886738,10000.0,2026-01-06,1,2026,1
CLM00040231,C00284034,V00284034,10000.0,2026-01-06,1,2026,1
CLM00040232,C00718282,V00718282,10000.0,2026-01-06,1,2026,1
CLM00040233,C00573295,V00573295,10000.0,2026-01-06,1,2026,1
CLM00040234,C00225179,V00225179,10000.0,2026-01-06,1,2026,1
CLM00040235,C00248857,V00248857,10000.0,2026-01-06,1,2026,1
CLM00040236,C00158942,V00158942,10000.0,2026-01-06,1,2026,1
CLM00040237,C00154811,V00154811,10000.0,2026-01-06,1,2026,1
CLM00040238,C00374994,V00374994,10000.0,2026-01-06,1,2026,1
CLM00040239,C00963099,V00963099,10000.0,2026-01-06,1,2026,1
CLM00040240,C00107460,V00107460,10000.0,2026-01-06,1,2026,1
CLM00040241,C00141397,V00141397,10000.0,2026-01-06,2,2026,1
CLM00040242,C00176203,V00176203,10000.0,2026-01-06,1,2026,1
CLM00040243,C00369209,V00369209,10000.0,2026-01-06,1,2026,1
CLM00040244,C00294759,V00294759,10000.0,2026-01-06,1,2026,1
CLM00040245,C00929445,V00929445,10000.0,2026-01-06,1,2026,1
CLM00040246,C00998315,V00998315,10000.0,2026-01-06,1,2026,1
CLM00040247,C00175528,V00175528,10000.0,2026-01-06,1,2026,1
CLM00040248,C00090682,V00090682,10000.0,2026-01-06,1,2026,1
CLM00040249,C00268783,V00268783,10000.0,2026-01-06,1,2026,1
CLM00040250,C00782269,V00782269,10000.0,2026-01-06,1,2026,1
CLM00040251,C00927298,V00927298,10000.0,2026-01-06,1,2026,1
CLM00040252,C00273715,V00273715,10000.0,2026-01-06,1,2026,1
CLM00040253,C00644746,V00644746,10000.0,2026-01-06,1,2026,1
CLM00040254,C00721304,V00721304,10000.0,2026-01-06,1,2026,1
CLM00040255,C00162837,V00162837,10000.0,2026-01-06,1,2026,1
CLM00040256,C00526455,V00526455,10000.0,2026-01-06,1,2026,1
CLM00040257,C00633562,V00633562,10000.0,2026-01-06,1,2026,1
CLM00040258,C00576870,V00576870,10000.0,2026-01-06,1,2026,1
CLM00040259,C00421201,V00421201,10000.0,2026-01-06,1,2026,1
CLM00040260,C00823402,V00823402,10000.0,2026-01-06,2,2026,1
CLM00040261,C00832462,V00832462,10000.0,2026-01-06,1,2026,1
CLM00040262,C00135941,V00135941,10000.0,2026-01-06,1,2026,1
CLM00040263,C00808214,V00808214,10000.0,2026-01-06,1,2026,1
CLM00040264,C00532671,V00532671,10000.0,2026-01-06,1,2026,1
CLM00040265,C00312971,V00312971,10000.0,2026-01-06,1,2026,1
CLM00040266,C00895454,V00895454,10000.0,2026-01-06,1,2026,1
CLM00040267,C00471112,V00471112,10000.0,2026-01-06,2,2026,1
CLM00040268,C00925728,V00925728,10000.0,2026-01-06,1,2026,1
CLM00040269,C00757268,V00757268,10000.0,2026-01-06,1,2026,1
CLM00040270,C00369502,V00369502,10000.0,2026-01-06,1,2026,1
CLM00040271,C00343577,V00343577,10000.0,2026-01-06,1,2026,1
CLM00040272,C00447393,V00447393,10000.0,2026-01-06,1,2026,1
CLM00040273,C00731664,V00731664,10000.0,2026-01-06,1,2026,1
CLM00040274,C00730541,V00730541,10000.0,2026-01-06,1,2026,1
CLM00040275,C00189091,V00189091,10000.0,2026-01-06,1,2026,1
CLM00040276,C00546265,V00546265,10000.0,2026-01-06,1,2026,1
CLM00040277,C00697573,V00697573,10000.0,2026-01-06,1,2026,1
CLM00040278,C00032387,V00032387,10000.0,2026-01-06,1,2026,1
CLM00040279,C00091931,V00091931,10000.0,2026-01-06,1,2026,1
CLM00040280,C00498358,V00498358,10000.0,2026-01-06,1,2026,1
CLM00040281,C00152038,V00152038,10000.0,2026-01-06,1,2026,1
CLM00040282,C00343942,V00343942,10000.0,2026-01-06,1,2026,1
CLM00040283,C00723905,V00723905,10000.0,2026-01-06,1,2026,1
CLM00040284,C00809416,V00809416,10000.0,2026-01-06,1,2026,1
CLM00040285,C00407598,V00407598,10000.0,2026-01-06,1,2026,1
CLM00040286,C00220551,V00220551,10000.0,2026-01-06,2,2026,1
CLM00040287,C00379255,V00379255,10000.0,2026-01-06,1,2026,1
CLM00040288,C00631500,V00631500,10000.0,2026-01-06,1,2026,1
CLM00040289,C00429738,V00429738,10000.0,2026-01-06,1,2026,1
CLM00040290,C00096647,V00096647,10000.0,2026-01-06,1,2026,1
CLM00040291,C00101735,V00101735,10000.0,2026-01-06,1,2026,1
CLM00040292,C00436861,V00436861,10000.0,2026-01-06,1,2026,1
CLM00040293,C00223297,V00223297,10000.0,2026-01-06,1,2026,1
CLM00040294,C00710783,V00710783,10000.0,2026-01-06,1,2026,1
CLM00040295,C00155377,V00155377,10000.0,2026-01-06,1,2026,1
CLM00040296,C00480019,V00480019,10000.0,2026-01-06,1,2026,1
CLM00040297,C00304662,V00304662,10000.0,2026-01-06,1,2026,1
CLM00040298,C00679162,V00679162,10000.0,2026-01-06,1,2026,1
CLM00040299,C00872826,V00872826,10000.0,2026-01-06,1,2026,1
CLM00040300,C00468205,V00468205,10000.0,2026-01-06,1,2026,1
CLM00040301,C00066288,V00066288,10000.0,2026-01-06,1,2026,1
CLM00040302,C00413598,V00413598,10000.0,2026-01-06,1,2026,1
CLM00040303,C00908657,V00908657,10000.0,2026-01-06,2,2026,1
CLM00040304,C00844446,V00844446,10000.0,2026-01-06,1,2026,1
CLM00040305,C00113545,V00113545,10000.0,2026-01-06,1,2026,1
CLM00040306,C00629797,V00629797,10000.0,2026-01-06,1,2026,1
CLM00040307,C00071563,V00071563,10000.0,2026-01-06,1,2026,1
CLM00040308,C00151246,V00151246,10000.0,2026-01-06,1,2026,1
CLM00040309,C00985383,V00985383,10000.0,2026-01-06,1,2026,1
CLM00040310,C00669474,V00669474,10000.0,2026-01-06,1,2026,1
CLM00040311,C00222573,V00222573,10000.0,2026-01-06,1,2026,1
CLM00040312,C00120632,V00120632,10000.0,2026-01-06,2,2026,1
CLM00040313,C00345099,V00345099,10000.0,2026-01-06,1,2026,1
CLM00040314,C00852756,V00852756,10000.0,2026-01-06,1,2026,1
CLM00040315,C00556704,V00556704,10000.0,2026-01-06,1,2026,1
CLM00040316,C00396008,V00396008,10000.0,2026-01-06,1,2026,1
CLM00040317,C00685272,V00685272,10000.0,2026-01-06,1,2026,1
CLM00040318,C00984394,V00984394,10000.0,2026-01-06,1,2026,1
CLM00040319,C00629326,V00629326,10000.0,2026-01-06,1,2026,1
CLM00040320,C00153100,V00153100,10000.0,2026-01-06,1,2026,1
CLM00040321,C00017539,V00017539,10000.0,2026-01-06,1,2026,1
CLM00040322,C00822933,V00822933,10000.0,2026-01-06,1,2026,1
CLM00040323,C00475024,V00475024,10000.0,2026-01-06,1,2026,1
CLM00040324,C00827432,V00827432,10000.0,2026-01-06,1,2026,1
CLM00040325,C00512595,V00512595,10000.0,2026-01-06,1,2026,1
CLM00040326,C00499963,V00499963,10000.0,2026-01-06,1,2026,1
CLM00040327,C00774021,V00774021,10000.0,2026-01-06,1,2026,1
CLM00040328,C00394034,V00394034,10000.0,2026-01-06,1,2026,1
CLM00040329,C00628215,V00628215,10000.0,2026-01-06,1,2026,1
CLM00040330,C00027526,V00027526,10000.0,2026-01-06,1,2026,1
CLM00040331,C00498652,V00498652,10000.0,2026-01-06,1,2026,1
CLM00040332,C00221527,V00221527,10000.0,2026-01-06,1,2026,1
CLM00040333,C00858547,V00858547,10000.0,2026-01-06,1,2026,1
CLM00040334,C00293371,V00293371,10000.0,2026-01-06,1,2026,1
CLM00040335,C00550147,V00550147,10000.0,2026-01-06,1,2026,1
CLM00040336,C00510016,V00510016,10000.0,2026-01-06,1,2026,1
CLM00040337,C00922931,V00922931,10000.0,2026-01-06,1,2026,1
CLM00040338,C00061382,V00061382,10000.0,2026-01-06,1,2026,1
CLM00040339,C00871706,V00871706,10000.0,2026-01-06,1,2026,1
CLM00040340,C00815146,V00815146,10000.0,2026-01-06,1,2026,1
CLM00040341,C00996187,V00996187,10000.0,2026-01-06,1,2026,1
CLM00040342,C00224730,V00224730,10000.0,2026-01-06,1,2026,1
CLM00040343,C00058082,V00058082,10000.0,2026-01-06,1,2026,1
CLM00040344,C00642810,V00642810,10000.0,2026-01-06,1,2026,1
CLM00040345,C00923725,V00923725,10000.0,2026-01-06,1,2026,1
CLM00040346,C00269279,V00269279,10000.0,2026-01-06,1,2026,1
CLM00040347,C00986550,V00986550,10000.0,2026-01-06,1,2026,1
CLM00040348,C00602035,V00602035,10000.0,2026-01-06,1,2026,1
CLM00040349,C00489222,V00489222,10000.0,2026-01-06,1,2026,1
CLM00040350,C00769781,V00769781,10000.0,2026-01-06,1,2026,1
CLM00040351,C00655073,V00655073,10000.0,2026-01-06,1,2026,1
CLM00040352,C00095167,V00095167,10000.0,2026-01-06,1,2026,1
CLM00040353,C00987918,V00987918,10000.0,2026-01-06,1,2026,1
CLM00040354,C00133709,V00133709,10000.0,2026-01-06,1,2026,1
CLM00040355,C00667236,V00667236,10000.0,2026-01-06,1,2026,1
CLM00040356,C00067501,V00067501,10000.0,2026-01-06,1,2026,1
CLM00040357,C00999426,V00999426,10000.0,2026-01-06,1,2026,1
CLM00040358,C00712392,V00712392,10000.0,2026-01-06,1,2026,1
CLM00040359,C00416880,V00416880,10000.0,2026-01-06,1,2026,1
CLM00040360,C00863288,V00863288,10000.0,2026-01-06,1,2026,1
CLM00040361,C00736485,V00736485,10000.0,2026-01-06,1,2026,1
CLM00040362,C00393875,V00393875,10000.0,2026-01-06,1,2026,1
CLM00040363,C00421239,V00421239,10000.0,2026-01-06,1,2026,1
CLM00040364,C00847287,V00847287,10000.0,2026-01-06,1,2026,1
CLM00040365,C00619908,V00619908,10000.0,2026-01-07,2,2026,1
CLM00040366,C00430249,V00430249,10000.0,2026-01-07,1,2026,1
CLM00040367,C00538852,V00538852,10000.0,2026-01-07,1,2026,1
CLM00040368,C00566371,V00566371,10000.0,2026-01-07,1,2026,1
CLM00040369,C00225576,V00225576,10000.0,2026-01-07,1,2026,1
CLM00040370,C00023161,V00023161,10000.0,2026-01-07,1,2026,1
CLM00040371,C00531040,V00531040,10000.0,2026-01-07,1,2026,1
CLM00040372,C00808669,V00808669,10000.0,2026-01-07,1,2026,1
CLM00040373,C00115911,V00115911,10000.0,2026-01-07,1,2026,1
CLM00040374,C00944938,V00944938,10000.0,2026-01-07,1,2026,1
CLM00040375,C00950753,V00950753,10000.0,2026-01-07,1,2026,1
CLM00040376,C00330817,V00330817,10000.0,2026-01-07,1,2026,1
CLM00040377,C00601855,V00601855,10000.0,2026-01-07,1,2026,1
CLM00040378,C00351097,V00351097,10000.0,2026-01-07,1,2026,1
CLM00040379,C00361819,V00361819,10000.0,2026-01-07,1,2026,1
CLM00040380,C00051443,V00051443,10000.0,2026-01-07,1,2026,1
CLM00040381,C00128657,V00128657,10000.0,2026-01-07,1,2026,1
